representation,streams,command_bytes,dmabuf,replica,status,intent_payload_bytes,extent_bytes,host_retained_bytes,ops_per_phase,store_failures,load_failures,engine_store_MBps,engine_load_MBps,timed_logical_bytes_per_phase,dev_write_cmds,dev_write_bytes,dev_write_sizes,dev_read_cmds,dev_read_bytes,dev_read_sizes,dev_read_lat_p50_us,dev_read_lat_p99_us,dev_write_lat_p99_us,dev_bad_status,dev_unpaired,capture_drops,write_bytes_vs_logical,read_bytes_vs_logical
k16_v8,4,2097152,udmabuf,1,replay_status=0,25166073,25174016,0,128,0,0,3033.0,2801.6,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,105.3,248.5,118.4,0,0,0,1.0003,1.0002
k16_v8,4,2097152,udmabuf,2,replay_status=0,25166073,25174016,0,128,0,0,3209.5,3394.0,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,105.9,3577.8,1259.5,0,0,0,1.0003,1.0002
k16_v8,4,2097152,udmabuf,3,replay_status=0,25166073,25174016,0,128,0,0,3088.5,2974.4,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,104.5,321.1,106.4,0,0,0,1.0003,1.0002
k16_v8,4,524288,udmabuf,1,replay_status=0,25166073,25174016,0,128,0,0,3381.5,3813.0,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,100.6,2982.7,87.6,0,0,0,1.0003,1.0002
k16_v8,4,524288,udmabuf,2,replay_status=0,25166073,25174016,0,128,0,0,3343.4,3067.5,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,100.8,272.4,90.9,0,0,0,1.0003,1.0002
k16_v8,4,524288,udmabuf,3,replay_status=0,25166073,25174016,0,128,0,0,3301.9,3135.8,2415943008,18624,2416705536,4096x192 131072x18432,18528,2416312320,4096x96 131072x18432,100.8,284.1,88.9,0,0,0,1.0003,1.0002
k16_v8,8,1048576,udmabuf,1,replay_status=0,25166073,25174016,0,256,0,0,2410.1,2522.0,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,104.7,262.9,104.8,0,0,0,1.0003,1.0002
k16_v8,8,1048576,udmabuf,2,replay_status=0,25166073,25174016,0,256,0,0,2372.8,2550.6,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,104.2,244.6,103.6,0,0,0,1.0003,1.0002
k16_v8,8,1048576,udmabuf,3,replay_status=0,25166073,25174016,0,256,0,0,2523.8,2620.0,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,103.4,244.3,106.6,0,0,0,1.0003,1.0002
k16_v8,8,131072,none,1,replay_status=0,25166073,25174016,0,256,0,0,2449.8,2339.4,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,97.4,355.6,317.3,0,0,0,1.0003,1.0002
k16_v8,8,131072,none,2,replay_status=0,25166073,25174016,0,256,0,0,2796.3,2518.9,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,95.8,372.3,336.3,0,0,0,1.0003,1.0002
k16_v8,8,131072,none,3,replay_status=0,25166073,25174016,0,256,0,0,2628.9,2535.0,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,96.6,379.3,312.6,0,0,0,1.0003,1.0002
k16_v8,8,2097152,udmabuf,1,replay_status=0,25166073,25174016,0,256,0,0,2625.9,2718.4,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,106.9,333.7,117.8,0,0,0,1.0003,1.0002
k16_v8,8,2097152,udmabuf,2,replay_status=0,25166073,25174016,0,256,0,0,2719.4,2751.8,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,105.5,378.9,120.5,0,0,0,1.0003,1.0002
k16_v8,8,2097152,udmabuf,3,replay_status=0,25166073,25174016,0,256,0,0,2772.5,2761.9,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,141.6,678.8,8961.5,0,0,0,1.0003,1.0002
k16_v8,8,524288,udmabuf,1,replay_status=0,25166073,25174016,0,256,0,0,2648.8,2626.2,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,100.1,289.2,100.8,0,0,0,1.0003,1.0002
k16_v8,8,524288,udmabuf,2,replay_status=0,25166073,25174016,0,256,0,0,2647.1,2662.0,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,100.1,266.9,103.4,0,0,0,1.0003,1.0002
k16_v8,8,524288,udmabuf,3,replay_status=0,25166073,25174016,0,256,0,0,2616.7,2595.3,4831886016,37248,4833411072,4096x384 131072x36864,37056,4832624640,4096x192 131072x36864,99.7,312.2,103.0,0,0,0,1.0003,1.0002
v8_only,1,1048576,udmabuf,1,replay_status=0,8388857,8396800,16777216,32,0,0,2461.1,2085.9,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,110.9,1946.2,88.0,0,0,0,1.0009,1.0005
v8_only,1,1048576,udmabuf,2,replay_status=0,8388857,8396800,16777216,32,0,0,2428.7,2027.9,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,110.8,2142.3,93.1,0,0,0,1.0009,1.0005
v8_only,1,1048576,udmabuf,3,replay_status=0,8388857,8396800,16777216,32,0,0,2517.3,2165.1,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,108.1,2121.9,87.8,0,0,0,1.0009,1.0005
v8_only,1,131072,none,1,replay_status=0,8388857,8396800,16777216,32,0,0,3280.5,2609.8,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,98.9,1268.1,321.4,0,0,0,1.0009,1.0005
v8_only,1,131072,none,2,replay_status=0,8388857,8396800,16777216,32,0,0,4069.3,3651.7,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,107.3,1373.3,263.4,0,0,0,1.0009,1.0005
v8_only,1,131072,none,3,replay_status=0,8388857,8396800,16777216,32,0,0,3065.7,2652.9,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,98.9,1557.4,317.8,0,0,0,1.0009,1.0005
v8_only,1,2097152,udmabuf,1,replay_status=0,8388857,8396800,16777216,32,0,0,4162.6,3405.2,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,137.4,2544.4,99.2,0,0,0,1.0009,1.0005
v8_only,1,2097152,udmabuf,2,replay_status=0,8388857,8396800,16777216,32,0,0,3123.1,2613.5,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,109.7,2131.7,96.1,0,0,0,1.0009,1.0005
v8_only,1,2097152,udmabuf,3,replay_status=0,8388857,8396800,16777216,32,0,0,3064.6,2679.9,201332568,1584,201523200,4096x48 131072x1536,1560,201424896,4096x24 131072x1536,109.7,1091.3,90.9,0,0,0,1.0009,1.0005
